country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Denmark,DK,2020-W32,national,DK,Denmark,653,169315,5840045,2899.2071122739635,0.3856716770516493,Country website
Denmark,DK,2020-W33,national,DK,Denmark,1175,216382,5840045,3705.1426829759016,0.5430211385420229,Country website
Denmark,DK,2020-W34,national,DK,Denmark,700,242452,5840045,4151.5433528337535,0.2887169419101513,Country website
Denmark,DK,2020-W35,national,DK,Denmark,574,243726,5840045,4173.358253232637,0.23551036820035615,Country website
Denmark,DK,2020-W36,national,DK,Denmark,992,256152,5840045,4386.130586322537,0.3872700584028233,Country website
Denmark,DK,2020-W37,national,DK,Denmark,2007,330923,5840045,5666.44606334369,0.6064854966261034,Country website
Denmark,DK,2020-W38,national,DK,Denmark,3015,353080,5840045,6045.8438248335415,0.8539141271100034,Country website
Denmark,DK,2020-W39,national,DK,Denmark,3732,350861,5840045,6007.84754227065,1.0636690883284263,Country website
Denmark,DK,2020-W40,national,DK,Denmark,3043,307452,5840045,5264.54847522579,0.9897479931826757,Country website
Denmark,DK,2020-W41,national,DK,Denmark,2742,297337,5840045,5091.34775502586,0.9221859371689363,TESSy
Denmark,DK,2020-W42,national,DK,Denmark,2970,239797,5840045,4106.081374372971,1.2385476048491015,TESSy
Denmark,DK,2020-W43,national,DK,Denmark,4964,333813,5840045,5715.931983400813,1.4870601204866198,TESSy
Denmark,DK,2020-W44,national,DK,Denmark,6943,434949,5840045,7447.699461219905,1.5962791039869042,TESSy
Denmark,DK,2020-W45,national,DK,Denmark,7822,461227,5840045,7897.661747469411,1.6959111240235285,TESSy
Denmark,DK,2020-W46,national,DK,Denmark,7015,486375,5840045,8328.274867745027,1.4423027499357493,TESSy
Denmark,DK,2020-W47,national,DK,Denmark,8349,503544,5840045,8622.262328458086,1.6580477574948762,TESSy
Denmark,DK,2020-W48,national,DK,Denmark,8867,502686,5840045,8607.57066084251,1.7639241992018875,TESSy
Denmark,DK,2020-W49,national,DK,Denmark,11251,543381,5840045,9304.39748323857,2.070554546441631,TESSy
Denmark,DK,2020-W50,national,DK,Denmark,19155,685789,5840045,11742.871844309419,2.793133164865578,TESSy
Denmark,DK,2020-W51,national,DK,Denmark,24676,861424,5840045,14750.297300791346,2.864559148572596,TESSy
Denmark,DK,2020-W52,national,DK,Denmark,18913,646286,5840045,11066.455823542456,2.92641338354846,TESSy
Denmark,DK,2020-W53,national,DK,Denmark,15364,538632,5840045,9223.079616681036,2.8524112937961354,TESSy
Denmark,DK,2021-W01,national,DK,Denmark,12775,580431,5840045,9938.810403002031,2.2009506728620627,TESSy
Denmark,DK,2021-W02,national,DK,Denmark,7602,611701,5840045,10474.251482651247,1.2427640301389078,TESSy
Denmark,DK,2021-W03,national,DK,Denmark,5583,793313,5840045,13584.022040926055,0.7037575332813152,TESSy
Denmark,DK,2021-W04,national,DK,Denmark,3801,814057,5840045,13939.224783370677,0.4669206210375932,TESSy
Denmark,DK,2021-W05,national,DK,Denmark,3149,860434,5840045,14733.34537661953,0.36597809942424403,TESSy
Denmark,DK,2021-W06,national,DK,Denmark,2741,896229,5840045,15346.268735942958,0.30583701263851093,TESSy
Denmark,DK,2021-W07,national,DK,Denmark,3215,1053344,5840045,18036.573348321803,0.305218428167816,TESSy
Denmark,DK,2021-W08,national,DK,Denmark,3618,1224225,5840045,20962.59532246755,0.2955339092078662,TESSy
Denmark,DK,2021-W09,national,DK,Denmark,3644,1438733,5840045,24635.649211607102,0.253278405374729,TESSy
Denmark,DK,2021-W10,national,DK,Denmark,5620,1596287,5840045,27333.470889351025,0.3520670155178862,TESSy
Denmark,DK,2021-W11,national,DK,Denmark,5046,1951344,5840045,33413.16719306101,0.25859100189407913,TESSy
Denmark,DK,2021-W12,national,DK,Denmark,2508,2056438,5840045,35212.70812125591,0.12195845437596466,TESSy
Denmark,DK,2021-W13,national,DK,Denmark,5305,1908226,5840045,32674.850964333324,0.2780069027463204,TESSy
Denmark,DK,2021-W14,national,DK,Denmark,4474,2680953,5840045,45906.37572141996,0.16688095613761225,TESSy
Denmark,DK,2021-W15,national,DK,Denmark,4841,2795519,5840045,47868.10718068097,0.17316999097484223,TESSy
Denmark,DK,2021-W16,national,DK,Denmark,4989,3290932,5840045,56351.14112990568,0.1515983921879881,TESSy
Denmark,DK,2021-W17,national,DK,Denmark,5290,3440166,5840045,58906.498151983425,0.1537716493913375,TESSy
Denmark,DK,2021-W18,national,DK,Denmark,6144,3930031,5840045,67294.53283322303,0.15633464468855335,TESSy
Denmark,DK,2021-W19,national,DK,Denmark,7447,4068923,5840045,69672.80217875034,0.18302140394399205,TESSy
Denmark,DK,2021-W20,national,DK,Denmark,6991,4258419,5840045,72917.57169679344,0.16416890869592682,TESSy
Denmark,DK,2021-W21,national,DK,Denmark,6889,3947190,5840045,67588.34906237881,0.17452922205417018,TESSy
Denmark,DK,2021-W22,national,DK,Denmark,6106,3732910,5840045,63919.199252745486,0.16357211933853213,TESSy
Denmark,DK,2021-W23,national,DK,Denmark,3385,3288318,5840045,56306.38120082979,0.10294016576255703,TESSy
Denmark,DK,2021-W24,national,DK,Denmark,1778,2837931,5840045,48594.33446146391,0.06265127658142498,TESSy
Denmark,DK,2021-W25,national,DK,Denmark,1291,2192429,5840045,37541.303192013074,0.05888446102473558,TESSy
Denmark,DK,2021-W26,national,DK,Denmark,2374,2099225,5840045,35945.35658543727,0.1130893544046017,TESSy
Denmark,DK,2021-W27,national,DK,Denmark,3906,1893494,5840045,32422.592634132103,0.20628531170418285,TESSy
Denmark,DK,2021-W28,national,DK,Denmark,6877,1627557,5840045,27868.911969000237,0.4225351247298866,TESSy
Denmark,DK,2021-W29,national,DK,Denmark,5420,1417520,5840045,24272.41570912553,0.38235792087589593,TESSy
Denmark,DK,2021-W30,national,DK,Denmark,6180,1191802,5840045,20407.411244262672,0.5185425095779332,TESSy
Denmark,DK,2021-W31,national,DK,Denmark,6086,1039719,5840045,17803.2703515127,0.5853504648852238,TESSy
Denmark,DK,2021-W32,national,DK,Denmark,6991,973026,5840045,16661.275726471285,0.7184802872687883,TESSy
Denmark,DK,2021-W33,national,DK,Denmark,6689,1045483,5840045,17901.96822113528,0.6397999776180004,TESSy
Denmark,DK,2021-W34,national,DK,Denmark,6622,1065731,5840045,18248.677878338265,0.6213575470733234,TESSy
Denmark,DK,2021-W35,national,DK,Denmark,4891,802962,5840045,13749.24337055622,0.6091197341841831,TESSy
Denmark,DK,2021-W36,national,DK,Denmark,3394,630594,5840045,10797.75926384129,0.5382226916209162,TESSy
Denmark,DK,2021-W37,national,DK,Denmark,2272,485547,5840045,8314.096894801325,0.46792586505528816,TESSy
Denmark,DK,2021-W38,national,DK,Denmark,2392,440826,5840045,7548.332247439875,0.5426177221851706,TESSy
Denmark,DK,2021-W39,national,DK,Denmark,2994,427517,5840045,7320.440167841171,0.700323028090111,TESSy
Denmark,DK,2021-W40,national,DK,Denmark,3869,432580,5840045,7407.134705297648,0.8944010356465856,TESSy
Denmark,DK,2021-W41,national,DK,Denmark,4751,465727,5840045,7974.715948250399,1.0201255241804748,TESSy
Denmark,DK,2021-W42,national,DK,Denmark,7763,499954,5840045,8560.790199390587,1.5527428523424156,TESSy
Denmark,DK,2021-W43,national,DK,Denmark,11369,784561,5840045,13434.1601819849,1.4490906379491206,TESSy
Denmark,DK,2021-W44,national,DK,Denmark,14778,1189762,5840045,20372.48000657529,1.2420971589275838,TESSy
Denmark,DK,2021-W45,national,DK,Denmark,20761,1769191,5840045,30294.133007536755,1.173474203746232,TESSy
Denmark,DK,2021-W46,national,DK,Denmark,26769,2083319,5840045,35672.99567041008,1.284920840255381,TESSy
Denmark,DK,2021-W47,national,DK,Denmark,28836,2323833,5840045,39791.354347440814,1.2408809066744468,TESSy
Denmark,DK,2021-W48,national,DK,Denmark,30184,2594025,5840045,44417.89404020004,1.163597112595291,TESSy
Denmark,DK,2021-W49,national,DK,Denmark,45278,3005876,5840045,51470.082850389,1.5063162951498996,TESSy
Denmark,DK,2021-W50,national,DK,Denmark,62885,3240814,5840045,55492.962811074234,1.9404075642724328,TESSy
Denmark,DK,2021-W51,national,DK,Denmark,60241,2775979,5840045,47533.520717734194,2.1700812578193136,TESSy
Denmark,DK,2021-W52,national,DK,Denmark,92490,2551275,5840045,43685.879132780654,3.625246200429197,TESSy
Denmark,DK,2022-W01,national,DK,Denmark,119001,2857019,5840045,48921.181258021126,4.165215562094617,TESSy
Denmark,DK,2022-W02,national,DK,Denmark,161721,2980503,5840045,51035.61702007433,5.425963335718837,TESSy
Denmark,DK,2022-W03,national,DK,Denmark,266627,3270287,5840045,55997.63357987824,8.15301531639272,TESSy
Denmark,DK,2022-W04,national,DK,Denmark,315652,2593156,5840045,44403.01401787144,12.172503312565846,TESSy
Denmark,DK,2022-W05,national,DK,Denmark,289557,1939707,5840045,33213.90502984138,14.92787312723004,TESSy
Denmark,DK,2022-W06,national,DK,Denmark,324357,1694692,5840045,29018.47502887392,19.139584066013175,TESSy
Denmark,DK,2022-W07,national,DK,Denmark,250652,1133571,5840045,19410.31276300097,22.111715984265654,TESSy
Denmark,DK,2022-W08,national,DK,Denmark,170209,787934,5840045,13491.916586259182,21.601936202778404,TESSy
Denmark,DK,2022-W09,national,DK,Denmark,102425,572421,5840045,9801.653925611876,17.893298813286027,TESSy
Denmark,DK,2022-W10,national,DK,Denmark,86542,353412,5840045,6051.528712535605,24.4875669190633,TESSy
Denmark,DK,2022-W11,national,DK,Denmark,54302,242278,5840045,4148.56392373689,22.413095699981014,TESSy
Denmark,DK,2022-W12,national,DK,Denmark,37656,185694,5840045,3179.667279961028,20.278522730944456,TESSy
Denmark,DK,2022-W13,national,DK,Denmark,24142,141858,5840045,2429.0566254198384,17.018426877581806,TESSy
Denmark,DK,2022-W14,national,DK,Denmark,18449,123662,5840045,2117.4836837729845,14.918891818020088,TESSy
Denmark,DK,2022-W15,national,DK,Denmark,13468,80181,5840045,1372.9517495156288,16.796996794751873,TESSy
Denmark,DK,2022-W16,national,DK,Denmark,11397,81875,5840045,1401.958375320738,13.92,TESSy
Denmark,DK,2022-W17,national,DK,Denmark,7307,68843,5840045,1178.8094098589995,10.614005781270427,TESSy
Denmark,DK,2022-W18,national,DK,Denmark,5988,57239,5840045,980.1123107784273,10.461398696692815,TESSy
Denmark,DK,2022-W19,national,DK,Denmark,4857,49938,5840045,855.0961508002079,9.72606031479034,TESSy
Denmark,DK,2022-W20,national,DK,Denmark,2781,46069,5840045,788.8466612842881,6.03659727799605,TESSy
Denmark,DK,2022-W21,national,DK,Denmark,3596,36119,5840045,618.471261779661,9.955978847697887,TESSy
Denmark,DK,2022-W22,national,DK,Denmark,3300,35873,5840045,614.2589654703003,9.199119114654476,TESSy
Denmark,DK,2022-W23,national,DK,Denmark,4714,41986,5840045,718.9328164423391,11.227552041156576,TESSy
Denmark,DK,2022-W24,national,DK,Denmark,7207,46278,5840045,792.4254008316717,15.573274558105362,TESSy
Denmark,DK,2022-W25,national,DK,Denmark,10549,52343,5840045,896.2773403287132,20.153602200867354,TESSy
Denmark,DK,2022-W26,national,DK,Denmark,12408,63890,5840045,1093.9984195327263,19.42087963687588,TESSy
Denmark,DK,2022-W27,national,DK,Denmark,11795,70668,5840045,1210.059169064622,16.690722816550633,TESSy
Denmark,DK,2022-W28,national,DK,Denmark,15487,70993,5840045,1215.6241946765822,21.814826813911232,TESSy
Denmark,DK,2022-W29,national,DK,Denmark,14679,63453,5840045,1086.5156004791058,23.133657983074087,TESSy
Denmark,DK,2022-W30,national,DK,Denmark,6853,53713,5840045,919.7360636775915,12.758550071677247,TESSy
Denmark,DK,2022-W31,national,DK,Denmark,10788,47428,5840045,812.1170299201461,22.746057181411825,TESSy
Denmark,DK,2022-W32,national,DK,Denmark,11633,49597,5840045,849.2571546965819,23.455047684335746,TESSy
Denmark,DK,2022-W33,national,DK,Denmark,10132,52060,5840045,891.4314872573756,19.46215904725317,TESSy
Denmark,DK,2022-W34,national,DK,Denmark,7109,45678,5840045,782.1515073942068,15.563290862121809,TESSy
Denmark,DK,2022-W35,national,DK,Denmark,5255,42950,5840045,735.4395385651994,12.235157159487777,TESSy
Denmark,DK,2022-W36,national,DK,Denmark,5469,43535,5840045,745.4565846667277,12.5623061904215,TESSy
Denmark,DK,2022-W37,national,DK,Denmark,5238,44076,5840045,754.7202119161752,11.884018513476722,TESSy
Denmark,DK,2022-W38,national,DK,Denmark,5994,45906,5840045,786.0555869004435,13.05711671676905,TESSy
Denmark,DK,2022-W39,national,DK,Denmark,8250,55752,5840045,954.6501782092433,14.797675419715885,TESSy
Denmark,DK,2022-W40,national,DK,Denmark,8844,56609,5840045,969.324722669089,15.622957480259323,TESSy
Denmark,DK,2022-W41,national,DK,Denmark,9239,57623,5840045,986.6876025784048,16.033528278638737,TESSy
Denmark,DK,2022-W42,national,DK,Denmark,8330,49023,5840045,839.4284633080739,16.992024151928685,TESSy
Denmark,DK,2022-W43,national,DK,Denmark,6817,47926,5840045,820.644361473242,14.224012018528565,TESSy
Denmark,DK,2022-W44,national,DK,Denmark,4700,40365,5840045,691.1761810054546,11.643750774185557,TESSy
Denmark,DK,2022-W45,national,DK,Denmark,4233,40361,5840045,691.1076883825382,10.487847179207652,TESSy
Estonia,EE,2020-W01,national,EE,Estonia,NA,NA,1330068,NA,NA,NA
Estonia,EE,2020-W02,national,EE,Estonia,NA,NA,1330068,NA,NA,NA
Estonia,EE,2020-W03,national,EE,Estonia,NA,NA,1330068,NA,NA,NA
Estonia,EE,2020-W04,national,EE,Estonia,NA,NA,1330068,NA,NA,NA
Estonia,EE,2020-W05,national,EE,Estonia,NA,NA,1330068,NA,NA,NA
Estonia,EE,2020-W06,national,EE,Estonia,NA,2,1330068,0.15036825184877767,NA,Country API
Estonia,EE,2020-W07,national,EE,Estonia,NA,1,1330068,0.07518412592438883,NA,Country API
Estonia,EE,2020-W08,national,EE,Estonia,NA,1,1330068,0.07518412592438883,NA,Country API
Estonia,EE,2020-W09,national,EE,Estonia,1,58,1330068,4.360679303614552,1.7241379310344827,Country API
Estonia,EE,2020-W10,national,EE,Estonia,9,243,1330068,18.269742599626486,3.7037037037037037,Country API
Estonia,EE,2020-W11,national,EE,Estonia,210,1212,1330068,91.12316062035926,17.326732673267326,Country API
Estonia,EE,2020-W12,national,EE,Estonia,165,2673,1330068,200.96716859589137,6.172839506172839,Country API
Estonia,EE,2020-W13,national,EE,Estonia,5570,7402,1330068,556.512900092326,75.249932450689,Country API
Estonia,EE,2020-W14,national,EE,Estonia,404,11171,1330068,839.8818707013476,3.6165070271238027,Country API
Estonia,EE,2020-W15,national,EE,Estonia,223,9647,1330068,725.301262792579,2.311599460972323,Country API
Estonia,EE,2020-W16,national,EE,Estonia,199,10200,1330068,766.8780844287661,1.9509803921568627,TESSy
Estonia,EE,2020-W17,national,EE,Estonia,109,7500,1330068,563.8809444329162,1.4533333333333334,TESSy
Estonia,EE,2020-W18,national,EE,Estonia,56,7393,1330068,555.8362429590067,0.7574732855403761,TESSy
Estonia,EE,2020-W19,national,EE,Estonia,38,8210,1330068,617.2616738392322,0.4628501827040195,TESSy
Estonia,EE,2020-W20,national,EE,Estonia,43,6252,1330068,470.051155279279,0.6877799104286628,TESSy
Estonia,EE,2020-W21,national,EE,Estonia,39,6426,1330068,483.1331931901226,0.6069094304388422,TESSy
Estonia,EE,2020-W22,national,EE,Estonia,46,7575,1330068,569.5197538772454,0.6072607260726073,TESSy
Estonia,EE,2020-W23,national,EE,Estonia,71,6477,1330068,486.9675836122665,1.0961865060985023,TESSy
Estonia,EE,2020-W24,national,EE,Estonia,35,6028,1330068,453.20991107221585,0.5806237558062376,TESSy
Estonia,EE,2020-W25,national,EE,Estonia,8,7980,1330068,599.9693248766229,0.10025062656641603,Country API
Estonia,EE,2020-W26,national,EE,Estonia,6,2808,1330068,211.11702559568386,0.21367521367521367,TESSy
Estonia,EE,2020-W27,national,EE,Estonia,6,3373,1330068,253.59605674296353,0.17788319003854136,TESSy
Estonia,EE,2020-W28,national,EE,Estonia,21,2798,1330068,210.36518433643994,0.7505360972122945,TESSy
Estonia,EE,2020-W29,national,EE,Estonia,4,2376,1330068,178.63748319634786,0.16835016835016836,TESSy
Estonia,EE,2020-W30,national,EE,Estonia,11,2517,1330068,189.2384449516867,0.43702820818434646,TESSy
Estonia,EE,2020-W31,national,EE,Estonia,45,3356,1330068,252.31792660224892,1.3408820023837902,TESSy
Estonia,EE,2020-W32,national,EE,Estonia,74,6412,1330068,482.0806154271812,1.1540860885839053,TESSy
Estonia,EE,2020-W33,national,EE,Estonia,35,8148,1330068,612.6002580319201,0.42955326460481097,TESSy
Estonia,EE,2020-W34,national,EE,Estonia,88,6133,1330068,461.10424429427667,1.43486059024947,TESSy
Estonia,EE,2020-W35,national,EE,Estonia,100,6917,1330068,520.0485990189976,1.445713459592309,TESSy
Estonia,EE,2020-W36,national,EE,Estonia,157,12311,1330068,925.5917742551509,1.2752822678905045,TESSy
Estonia,EE,2020-W37,national,EE,Estonia,160,12443,1330068,935.5160788771702,1.2858635377320582,TESSy
Estonia,EE,2020-W38,national,EE,Estonia,244,16384,1330068,1231.8167191451867,1.4892578125,TESSy
Estonia,EE,2020-W39,national,EE,Estonia,337,18574,1330068,1396.4699549195982,1.8143641649617746,TESSy
Estonia,EE,2020-W40,national,EE,Estonia,344,14256,1330068,1071.824899178087,2.4130190796857462,TESSy
Estonia,EE,2020-W41,national,EE,Estonia,255,11272,1330068,847.4754674197109,2.2622427253371185,TESSy
Estonia,EE,2020-W42,national,EE,Estonia,211,10132,1330068,761.7655638659077,2.08251085669167,TESSy
Estonia,EE,2020-W43,national,EE,Estonia,NA,NA,1330068,NA,NA,NA
Estonia,EE,2020-W44,national,EE,Estonia,614,11852,1330068,891.0822604558564,5.180560242996963,TESSy
Estonia,EE,2020-W45,national,EE,Estonia,1202,15907,1330068,1195.953891079253,7.556421701137864,TESSy
Estonia,EE,2020-W46,national,EE,Estonia,1591,33987,1330068,2555.282887792203,4.681201635919616,TESSy
Estonia,EE,2020-W47,national,EE,Estonia,2104,38976,1330068,2930.3764920289786,5.398193760262726,TESSy
Estonia,EE,2020-W48,national,EE,Estonia,2350,35701,1330068,2684.1484796266054,6.582448670905577,TESSy
Estonia,EE,2020-W49,national,EE,Estonia,2921,35618,1330068,2677.9081971748815,8.200909652422933,TESSy
Estonia,EE,2020-W50,national,EE,Estonia,3156,34192,1330068,2570.695633606703,9.230229293401965,TESSy
Estonia,EE,2020-W51,national,EE,Estonia,3696,37056,1330068,2786.0229702541524,9.974093264248705,TESSy
Estonia,EE,2020-W52,national,EE,Estonia,3730,30825,1330068,2317.5506816192856,12.100567721005676,TESSy
Estonia,EE,2020-W53,national,EE,Estonia,3709,29346,1330068,2206.353359377115,12.638860492060246,TESSy
Estonia,EE,2021-W01,national,EE,Estonia,4276,34519,1330068,2595.2808427839777,12.387380862713288,TESSy
Estonia,EE,2021-W02,national,EE,Estonia,3543,31193,1330068,2345.2184399594607,11.35831757124996,TESSy
Estonia,EE,2021-W03,national,EE,Estonia,3631,32218,1330068,2422.2821690319593,11.27009746104662,TESSy
Estonia,EE,2021-W04,national,EE,Estonia,3604,33545,1330068,2522.051504133623,10.743777015948726,TESSy
Estonia,EE,2021-W05,national,EE,Estonia,3762,33398,1330068,2510.999437622738,11.264147553745733,TESSy
Estonia,EE,2021-W06,national,EE,Estonia,4561,34869,1330068,2621.595286857514,13.080386589807565,TESSy
Estonia,EE,2021-W07,national,EE,Estonia,5572,43041,1330068,3235.99996391162,12.945795869055088,TESSy
Estonia,EE,2021-W08,national,EE,Estonia,8183,43932,1330068,3302.9890201102503,18.62651370299554,TESSy
Estonia,EE,2021-W09,national,EE,Estonia,9570,49211,1330068,3699.8860208650985,19.446871634390686,TESSy
Estonia,EE,2021-W10,national,EE,Estonia,9905,50819,1330068,3820.782095351516,19.490741651744425,TESSy
Estonia,EE,2021-W11,national,EE,Estonia,10309,51269,1330068,3854.6149520174904,20.107667401353645,TESSy
Estonia,EE,2021-W12,national,EE,Estonia,7822,42064,1330068,3162.5450728834917,18.59547356409281,TESSy
Estonia,EE,2021-W13,national,EE,Estonia,423,32987,1330068,2480.0987618678146,1.2823233394973776,TESSy
Estonia,EE,2021-W14,national,EE,Estonia,4663,33367,1330068,2508.668729719082,13.974885365780562,TESSy
Estonia,EE,2021-W15,national,EE,Estonia,3341,35575,1330068,2674.6752797601325,9.391426563598033,TESSy
Estonia,EE,2021-W16,national,EE,Estonia,2604,30807,1330068,2316.197367352647,8.452624403544649,TESSy
Estonia,EE,2021-W17,national,EE,Estonia,2402,29631,1330068,2227.7808352655657,8.106375080152542,TESSy
Estonia,EE,2021-W18,national,EE,Estonia,2283,30597,1330068,2300.408700908525,7.461515834885773,TESSy
Estonia,EE,2021-W19,national,EE,Estonia,1870,30810,1330068,2316.42291973042,6.069457968192145,TESSy
Estonia,EE,2021-W20,national,EE,Estonia,1465,32473,1330068,2441.4541211426786,4.51144027345795,TESSy
Estonia,EE,2021-W21,national,EE,Estonia,876,27233,1330068,2047.489301298881,3.216685638747108,TESSy
Estonia,EE,2021-W22,national,EE,Estonia,612,28162,1330068,2117.3353542826385,2.173141112136922,TESSy
Estonia,EE,2021-W23,national,EE,Estonia,380,23826,1330068,1791.3369842744883,1.594896331738437,TESSy
